area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,price_per_sqft
Super built-up  Area,Ready To Move,7,2 BHK,Brnia G,-0.4407394631493762,-0.5010828764205185,-2.0341563559771587,68.0,2,0.12765259015510078
Super built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,-0.1387874195376966,-0.5010828764205185,0.4991822912173319,57.0,3,-0.5993202800246806
Built-up  Area,Ready To Move,7,2 BHK,AiIIIpl,-0.4838754693796161,-0.5010828764205185,0.4991822912173319,60.0,2,-0.016302433642875726
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.10277421535164706,0.46189349974174937,0.4991822912173319,125.0,3,0.4191615133460034
Super built-up  Area,Ready To Move,7,2 BHK,Brnia G,-0.5011298718717121,-0.5010828764205185,-0.7674870323799133,86.0,2,0.8227497050653304
Super built-up  Area,Ready To Move,7,3 BHK,SrncyRe,-0.16466902327584057,-0.5010828764205185,0.4991822912173319,54.79,3,-0.6211341945797609
Super built-up  Area,Ready To Move,7,2 BHK,Brnia G,-0.4407394631493762,-0.5010828764205185,-0.7674870323799133,77.47,2,0.40030340522846847
Super built-up  Area,Ready To Move,7,2 BHK,BriumMi,-0.25094103573632043,-0.5010828764205185,-0.7674870323799133,80.0,2,0.0741511954837269
Super built-up  Area,Ready To Move,7,3 BHK,Vasta C,-0.08443605168759427,-0.5010828764205185,-0.7674870323799133,61.45,3,-0.5603697699970464
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.10277421535164706,0.46189349974174937,0.4991822912173319,122.0,3,0.36517837942176196
Super built-up  Area,Ready To Move,7,2 BHK,SrncyRe,-0.4234850606572802,-0.5010828764205185,-0.7674870323799133,42.79,2,-0.6211960621457564
Super built-up  Area,Ready To Move,7,2 BHK,Brnia G,-0.37172185318099227,-0.5010828764205185,0.4991822912173319,85.0,2,0.44384406720516945
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.10277421535164706,0.46189349974174937,1.765851614814577,130.0,3,0.5091334032197388
Super built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,-0.2250594319981765,-0.5010828764205185,0.4991822912173319,52.0,3,-0.6209135335943772
Built-up  Area,Ready To Move,7,3 BHK,BriumMi,1.2243103773378856,1.4248698759040173,0.4991822912173319,260.0,3,0.8074294676333311
Built-up  Area,Ready To Move,7,2 BHK,Brnia G,-0.5011298718717121,-0.5010828764205185,-0.7674870323799133,77.44,2,0.558695061413042
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.10277421535164706,0.46189349974174937,0.4991822912173319,112.0,3,0.1852345996742915
Super built-up  Area,Ready To Move,7,3 BHK,Srncya ,-0.039574605208144736,-0.5010828764205185,-0.7674870323799133,76.0,3,-0.3136194431899838
Super built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,0.46080306706263857,0.46189349974174937,0.4991822912173319,150.0,3,0.3343431446106202
Super built-up  Area,Ready To Move,7,3 BHK,SrncyRe,-0.16466902327584057,-0.5010828764205185,-0.7674870323799133,54.79,3,-0.6211341945797609
Super built-up  Area,19-Dec,7,3 BHK,Puarero,0.3581393722346675,0.46189349974174937,-0.7674870323799133,145.0,3,0.3881995269522077
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.03375660538326316,-0.5010828764205185,0.4991822912173319,110.0,3,0.24821492258590613
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.17610542594305498,0.46189349974174937,0.4991822912173319,118.0,3,0.19094386407421113
Built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,-0.24662743511329646,-0.5010828764205185,0.4991822912173319,88.0,3,0.25636531731564455
Super built-up  Area,Ready To Move,7,3 BHK,BriumMi,-0.09565141330745666,-0.5010828764205185,-0.7674870323799133,102.0,3,0.29642744564238355
Super built-up  Area,Ready To Move,7,3 BHK,Eladero,0.01218860226814319,-0.5010828764205185,0.4991822912173319,110.0,3,0.28120461553960907
Built-up  Area,Ready To Move,7,3 BHK,LencyRe,-0.4191714600342562,-0.5010828764205185,-0.7674870323799133,57.0,3,-0.2272132824631668
Super built-up  Area,Ready To Move,7,1 BHK,Brnia G,-0.6995555005308158,-1.4640592525827865,0.4991822912173319,47.0,1,0.06431237968399121
Super built-up  Area,Ready To Move,7,2 BHK,GrrvaGr,-0.4407394631493762,-0.5010828764205185,-0.7674870323799133,42.0,2,-0.6209135335943772
Super built-up  Area,Ready To Move,7,2 BHK,GrrvaGr,-0.4925026706256641,-0.5010828764205185,0.4991822912173319,50.0,2,-0.3033400265491441
Plot  Area,Ready To Move,7,1 Bedroom,GrrvaGr,-0.4838754693796161,-1.4640592525827865,-0.7674870323799133,60.0,1,-0.016302433642875726
Super built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,0.10277421535164706,-0.5010828764205185,1.765851614814577,92.0,3,-0.17465295982064993
Super built-up  Area,Ready To Move,7,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,-0.7674870323799133,44.0,2,-0.6209135335943772
Super built-up  Area,Ready To Move,7,3 BHK,Brnia G,-0.11290581579955264,-0.5010828764205185,-0.7674870323799133,102.0,3,0.32616958800797463
Super built-up  Area,Ready To Move,7,2 BHK,Prhna S,-0.3734472934302019,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.2221274889455146
Super built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,0.46511666768566257,0.46189349974174937,0.4991822912173319,190.0,3,0.9050097186641741
Built-up  Area,Ready To Move,7,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,-0.7674870323799133,57.0,2,-0.3186079836186264
Super built-up  Area,Ready To Move,7,3 BHK,GrrvaGr,-0.12153301704560063,0.46189349974174937,0.4991822912173319,90.0,3,0.08588535789822313
Super built-up  Area,Ready To Move,7,2 BHK,GrrvaGr,-0.026633803339072757,-0.5010828764205185,-0.7674870323799133,108.0,2,0.3037857957432133
Super built-up  Area,19-Mar,8,2 BHK,Vaarech,-0.4204655402211634,-0.5010828764205185,-2.0341563559771587,54.005,2,-0.3093149392318544
Super built-up  Area,18-May,8,1 BHK,Maian M,-0.9575088177876506,-1.4640592525827865,-2.0341563559771587,29.9,1,0.1740629237697922
Super built-up  Area,18-Jun,8,3 BHK,GrrvaGr,-0.2768226394744644,0.46189349974174937,0.4991822912173319,43.5,3,-0.7696283605985771
Super built-up  Area,Ready To Move,8,2 BHK,MBodsen,-0.4303868216541186,-0.5010828764205185,-0.7674870323799133,42.47,2,-0.6211981904210964
Super built-up  Area,18-Jun,8,3 BHK,GrrvaGr,-0.2854498407205124,-0.5010828764205185,0.4991822912173319,43.5,3,-0.7610063494367982
Super built-up  Area,20-Mar,8,3 BHK,Vaarech,-0.09133781268443267,0.46189349974174937,0.4991822912173319,73.31,3,-0.3069728559219652
Super built-up  Area,Ready To Move,8,2 BHK,i1rtsCo,-0.5951663654536352,-0.5010828764205185,0.4991822912173319,55.0,2,0.07879713087303204
Super built-up  Area,Ready To Move,8,2 BHK,MBodsen,-0.39932889716834585,-0.5010828764205185,-0.7674870323799133,43.91,2,-0.6211888574103842
Super built-up  Area,Ready To Move,8,3 BHK,GrrvaGr,0.20630063030422294,0.46189349974174937,-0.7674870323799133,80.0,3,-0.4865555113829324
Built-up  Area,Ready To Move,8,4 Bedroom,GrrvaGr,0.9827487424485418,1.4248698759040173,0.4991822912173319,130.0,4,-0.3745904928733951
Super built-up  Area,18-Oct,8,2 BHK,GrrvaGr,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,38.0,2,-0.7664680576567756
Super built-up  Area,18-Jan,8,2 BHK,GrrvaGr,-0.432974982027933,-0.5010828764205185,0.4991822912173319,34.5,2,-0.8452876245112233
Super built-up  Area,18-Jun,8,2 BHK,GrrvaGr,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,35.0,2,-0.8504418215389286
Super built-up  Area,18-Jun,8,3 BHK,GrrvaGr,-0.24662743511329646,-0.5010828764205185,0.4991822912173319,41.5,3,-0.8461608061253286
Super built-up  Area,Ready To Move,8,2 BHK,MBodsen,-0.4303868216541186,-0.5010828764205185,-0.7674870323799133,42.47,2,-0.6211981904210964
Super built-up  Area,18-Jul,8,1 BHK,Maian M,-0.9152355316820155,-1.4640592525827865,-0.7674870323799133,31.0,1,0.04415867635227441
Super built-up  Area,18-Jun,8,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,35.0,2,-0.8682544381199913
Super built-up  Area,Ready To Move,8,4 BHK,GrrvaGr,0.46511666768566257,1.4248698759040173,1.765851614814577,92.0,4,-0.505749514555996
Super built-up  Area,Ready To Move,8,2 BHK,GrrvaGr,-0.45368026501844816,-0.5010828764205185,-0.7674870323799133,39.33,2,-0.6813746435895273
Super built-up  Area,Ready To Move,8,2 BHK,MBodsen,-0.5623830007186528,-0.5010828764205185,-0.7674870323799133,40.9,2,-0.4699270432874565
Super built-up  Area,19-Mar,8,3 BHK,Vaarech,-0.11161173561264544,0.46189349974174937,-2.0341563559771587,72.02,3,-0.3092104307203233
Built-up  Area,Ready To Move,8,3 Bedroom,GrrvaGr,0.2925726427647028,1.4248698759040173,-0.7674870323799133,90.0,3,-0.39816207571750833
Super built-up  Area,18-Jul,8,1 BHK,Maian M,-0.9152355316820155,-1.4640592525827865,-0.7674870323799133,30.0,1,-0.016302433642875726
Super built-up  Area,18-Jun,8,2 BHK,GrrvaGr,-0.37603545380401626,-0.5010828764205185,0.4991822912173319,36.94,2,-0.837498665399226
Super built-up  Area,Ready To Move,8,4 BHK,GrrvaGr,-0.31133144445865635,0.46189349974174937,0.4991822912173319,110.0,4,0.940998474613668
Super built-up  Area,Ready To Move,8,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,1.765851614814577,35.0,2,-0.8682544381199913
Super built-up  Area,Ready To Move,8,2 BHK,GrrvaGr,-0.40709337828978903,-0.5010828764205185,-0.7674870323799133,43.55,2,-0.6211911328138223
Super built-up  Area,Ready To Move,8,3 BHK,Yaenti ,0.038070206006287154,-0.5010828764205185,0.4991822912173319,65.0,3,-0.6058453441874861
Super built-up  Area,Ready To Move,8,3 BHK,GRhtsei,-0.04906452657879753,-0.5010828764205185,0.4991822912173319,83.0,3,-0.1618271797748196
Built-up  Area,Ready To Move,8,4 Bedroom,GrrvaGr,0.8964767299880619,1.4248698759040173,0.4991822912173319,115.0,4,-0.4930150316815596
Super built-up  Area,Ready To Move,8,3 BHK,MBodsen,-0.16639446352505016,-0.5010828764205185,-0.7674870323799133,54.71,3,-0.6211345171835406
Super built-up  Area,Ready To Move,8,2 BHK,MBodsen,-0.40709337828978903,-0.5010828764205185,-0.7674870323799133,43.55,2,-0.6211911328138223
Super built-up  Area,Ready To Move,8,3 BHK,MBodsen,-0.2906261614681412,-0.5010828764205185,0.4991822912173319,48.95,3,-0.6211605152528541
Super built-up  Area,Ready To Move,8,2 BHK,HMityld,-0.041300045457354335,-0.5010828764205185,1.765851614814577,62.0,2,-0.5913423363726911
Built-up  Area,Ready To Move,8,2 BHK,GrrvaGr,-0.22678487224738608,-0.5010828764205185,-0.7674870323799133,59.0,2,-0.4560195972439678
Built-up  Area,Ready To Move,8,2 BHK,SVthaho,-0.4786991486319873,-0.5010828764205185,-2.0341563559771587,44.0,2,-0.5079245805219295
Carpet  Area,18-Jul,8,1 BHK,Maian M,-0.9152355316820155,-1.4640592525827865,-0.7674870323799133,33.0,1,0.1650808963425747
Super built-up  Area,Ready To Move,8,2 BHK,URncysi,-0.3458402494428483,-0.5010828764205185,-0.7674870323799133,95.0,2,0.6456424775109234
Super built-up  Area,18-Mar,8,2 BHK,GrrvaGr,-0.2725090388514404,-0.5010828764205185,-0.7674870323799133,59.0,2,-0.3975230870259508
Super built-up  Area,Ready To Move,8,2 BHK,HMityld,-0.04388820583116873,-0.5010828764205185,1.765851614814577,80.0,2,-0.22851692567883305
Super built-up  Area,Ready To Move,8,3 BHK,GrrvaGr,1.5003808172114212,0.46189349974174937,0.4991822912173319,165.0,3,-0.3186079836186264
Built-up  Area,Ready To Move,8,5 Bedroom,GrrvaGr,0.14591022158188702,2.3878462520662853,0.4991822912173319,75.0,5,-0.5195625399608883
Super built-up  Area,Ready To Move,8,3 BHK,MBodsen,-0.22851031249659567,-0.5010828764205185,0.4991822912173319,51.83,3,-0.6211467940496054
Super built-up  Area,18-Apr,8,3 BHK,GrrvaGr,-0.24662743511329646,0.46189349974174937,0.4991822912173319,45.0,3,-0.7631749688770834
Super built-up  Area,18-Jun,8,2 BHK,Maian M,-0.44419034364779536,-0.5010828764205185,-0.7674870323799133,48.0,2,-0.442882731696612
Super built-up  Area,Ready To Move,8,3 BHK,MBodsen,-0.25180375586092524,-0.5010828764205185,1.765851614814577,50.75,3,-0.6211517570380145
Super built-up  Area,19-Mar,8,3 BHK,Vaarech,-0.1318856585408582,0.46189349974174937,0.4991822912173319,80.0,3,-0.11249056318061454
Super built-up  Area,Ready To Move,8,3 BHK,Yaenti ,-0.05251540707721672,-0.5010828764205185,1.765851614814577,55.0,3,-0.7216820502529607
Super built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.4795618687565921,-0.5010828764205185,-0.7674870323799133,50.0,2,-0.3261280221752372
Built-up  Area,Ready To Move,9,3 BHK,ImiteEl,0.2839454415186548,-0.5010828764205185,0.4991822912173319,85.0,3,-0.4705605087387127
Super built-up  Area,21-Sep,9,2 BHK,Vasisvi,-0.39760345691913623,-0.5010828764205185,-0.7674870323799133,65.0,2,-0.043784756367943996
Super built-up  Area,18-Jun,9,2 BHK,GrrvaGr,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,37.0,2,-0.7944593122841599
Built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.45368026501844816,-0.5010828764205185,-0.7674870323799133,45.0,2,-0.5157637770810725
Built-up  Area,Ready To Move,9,4 BHK,ImiteEl,2.967005029039579,1.4248698759040173,1.765851614814577,290.0,4,-0.07676354363802587
Built-up  Area,Ready To Move,9,2 BHK,GrrvaGr,-0.3423893689444291,-0.5010828764205185,-0.7674870323799133,56.0,2,-0.3757447714147304
Super built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.4795618687565921,-0.5010828764205185,-0.7674870323799133,42.0,2,-0.5667692559867799
Built-up  Area,Ready To Move,9,4 BHK,ImiteEl,1.672924842132381,1.4248698759040173,0.4991822912173319,300.0,4,0.7610546948661973
Super built-up  Area,19-Dec,9,2 BHK,GrrvaGr,-0.3743100135548067,-0.5010828764205185,-0.7674870323799133,50.0,2,-0.48893985960318875
Super built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.4795618687565921,-0.5010828764205185,-0.7674870323799133,43.0,2,-0.5366891017603372
Built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.6262242899394079,-0.5010828764205185,-2.0341563559771587,37.0,2,-0.4905782066587241
Super built-up  Area,18-Jul,9,2 BHK,GrrvaGr,-0.4407394631493762,-0.5010828764205185,0.4991822912173319,39.0,2,-0.707286547873163
Super built-up  Area,Ready To Move,9,2 BHK,GrrvaGr,-0.7772003117452477,-0.5010828764205185,-2.0341563559771587,27.0,2,-0.5934312108693088
Built-up  Area,Ready To Move,9,1 BHK,NaensGa,-0.8289635192215357,-1.4640592525827865,-2.0341563559771587,20.0,1,-0.8224505669115443
Super built-up  Area,18-Mar,9,2 BHK,HMigond,-0.08184789131377988,-0.5010828764205185,0.4991822912173319,71.0,2,-0.36603654875806885
Built-up  Area,Ready To Move,9,3 BHK,ImiteEl,0.2839454415186548,-0.5010828764205185,0.4991822912173319,93.0,3,-0.3426004875849559
Super built-up  Area,21-Sep,9,2 BHK,Vasisvi,-0.415720579535837,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.14910394493898851
Super built-up  Area,21-Sep,9,2 BHK,Vasisvi,-0.0697698095693127,-0.5010828764205185,-0.7674870323799133,80.0,2,-0.1960516795744033
Plot  Area,Ready To Move,9,2 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-2.0341563559771587,80.0,2,0.1852345996742915
Super built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.565833881217072,-0.5010828764205185,-0.7674870323799133,32.0,2,-0.7612100319256648
Super built-up  Area,21-Sep,9,2 BHK,Vasisvi,-0.4208969002834658,-0.5010828764205185,-0.7674870323799133,52.36,2,-0.3549522668869133
Super built-up  Area,Ready To Move,9,3 BHK,HMigond,0.13667911624861562,-0.5010828764205185,0.4991822912173319,88.0,3,-0.2828264565901466
Super built-up  Area,18-Mar,9,3 BHK,HMigond,0.18904622781212696,0.46189349974174937,0.4991822912173319,88.0,3,-0.33559144148243264
Built-up  Area,Ready To Move,9,3 BHK,NaensGa,-0.2250594319981765,-0.5010828764205185,0.4991822912173319,58.0,3,-0.4813878951440306
Super built-up  Area,21-Sep,9,3 BHK,Vasisvi,-0.03353556433591115,0.46189349974174937,0.4991822912173319,90.0,3,-0.042520786203190504
Super built-up  Area,Ready To Move,9,3 BHK,JSyane ,0.008737721769723995,0.46189349974174937,0.4991822912173319,65.0,3,-0.579348925831957
Built-up  Area,Ready To Move,9,4 Bedroom,GrrvaGr,0.2925726427647028,1.4248698759040173,0.4991822912173319,80.0,4,-0.5572702599152718
Built-up  Area,Ready To Move,9,2 BHK,NaensGa,-0.578774683086144,-0.5010828764205185,0.4991822912173319,45.0,2,-0.30162452575482024
Super built-up  Area,18-Jun,9,3 BHK,GrrvaGr,-0.2768226394744644,-0.5010828764205185,0.4991822912173319,39.89,3,-0.8576382828092594
Built-up  Area,Ready To Move,9,4 BHK,ImiteEl,2.967005029039579,1.4248698759040173,0.4991822912173319,300.0,4,-0.016302433642875726
Super built-up  Area,18-Jun,9,3 BHK,GrrvaGr,-0.2768226394744644,-0.5010828764205185,0.4991822912173319,42.85,3,-0.7854750224924673
Super built-up  Area,18-Mar,9,2 BHK,GrrvaGr,-0.4407394631493762,-0.5010828764205185,0.4991822912173319,35.0,2,-0.8224505669115443
Super built-up  Area,Ready To Move,9,2 BHK,HMigond,-0.19749552401705311,-0.5010828764205185,0.4991822912173319,69.0,2,-0.2640797292684826
Super built-up  Area,Ready To Move,10,2 BHK,Soran U,-0.39760345691913623,-0.5010828764205185,1.765851614814577,45.0,2,-0.5934312108693088
Super built-up  Area,Ready To Move,10,2 BHK,Kamesar,-0.4597193058906818,-0.5010828764205185,-0.7674870323799133,42.0,2,-0.5950352374875035
Super built-up  Area,Ready To Move,10,2 BHK,CMoryma,-0.31219416458326116,-0.5010828764205185,0.4991822912173319,65.0,2,-0.1912816260391819
Super built-up  Area,Ready To Move,10,2 BHK,Srestve,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,55.0,2,-0.29061672899124225
Super built-up  Area,Ready To Move,10,2 BHK,CMhamai,-0.3777608940532259,-0.5010828764205185,0.4991822912173319,64.0,2,-0.10729021270948629
Super built-up  Area,Ready To Move,10,2 BHK,Concyvi,-0.2181576710013381,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.44341302718659703
Super built-up  Area,Ready To Move,10,2 BHK,CMard B,-0.4795618687565921,-0.5010828764205185,-0.7674870323799133,55.0,2,-0.175727251043023
Built-up  Area,Ready To Move,10,3 BHK,Concyvi,0.3788446552251827,0.46189349974174937,-0.7674870323799133,90.0,3,-0.4697607586065018
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.4968162712486881,-0.5010828764205185,-0.7674870323799133,40.39,2,-0.5905295240029056
Built-up  Area,Ready To Move,11,6 Bedroom,GrrvaGr,0.5513886801461424,3.350822628228553,0.4991822912173319,68.0,6,-0.8957367608450596
Super built-up  Area,Ready To Move,11,1 BHK,GrrvaGr,-0.6866146986617438,-0.5010828764205185,0.4991822912173319,30.0,1,-0.6446237728081615
Super built-up  Area,21-Dec,11,2 BHK,GrrvaGr,-0.587401884332192,-0.5010828764205185,-0.7674870323799133,35.0,2,-0.6277841142756442
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.6607330949235999,-0.5010828764205185,-0.7674870323799133,32.54,2,-0.5927744006406594
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.4795618687565921,-0.5010828764205185,-0.7674870323799133,39.59,2,-0.6392624276725072
Super built-up  Area,18-Jun,11,1 BHK,DSestma,-0.7133590225244926,-1.4640592525827865,-2.0341563559771587,19.82,1,-1.0138283764783909
Super built-up  Area,17-Nov,11,3 BHK,AdhriPa,-0.2595682369823684,-0.5010828764205185,-0.7674870323799133,45.0,3,-0.750473055012556
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.46662106688752014,-0.5010828764205185,-0.7674870323799133,41.82,2,-0.5906829785968021
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.4968162712486881,-0.5010828764205185,-0.7674870323799133,40.39,2,-0.5905295240029056
Built-up  Area,Ready To Move,11,6 Bedroom,GrrvaGr,0.810204717527582,3.350822628228553,-2.0341563559771587,81.0,6,-0.8506657515759477
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.6607330949235999,-0.5010828764205185,-0.7674870323799133,32.54,2,-0.5927744006406594
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.37172185318099227,-0.5010828764205185,-0.7674870323799133,46.33,2,-0.5906829785968021
Super built-up  Area,Ready To Move,11,2 BHK,SLtias ,-0.6607330949235999,-1.4640592525827865,-0.7674870323799133,32.6,2,-0.5904928493200877
